auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
8814,1723772,0.00511320522667731,0.3232637494981935,False,123,9964,24,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.017763950220794862,177,transition_low_humidity-0030,transition_low_humidity,1174251111,173,173,173,91,False
26200,1661484,0.015769035392456384,0.9389004046984503,True,163,10131,32,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03504096337972559,355,transition_low_humidity-0031,transition_low_humidity,796549538,164,164,164,62,False
2,1752144,1.1414586928928215e-06,9.873617693522907e-05,False,2,10128,1,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,9.873617693522907e-05,1,transition_low_humidity-0032,transition_low_humidity,665624237,173,173,173,171,False
2,30090,6.646726487205052e-05,9.970089730807577e-05,False,2,10030,1,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,9.970089730807577e-05,1,transition_low_humidity-0033,transition_low_humidity,1781959903,3,3,3,1,False
24448,3813498,0.006410911976353469,0.8808387994434506,True,378,10062,29,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.028523156430133173,287,transition_low_humidity-0034,transition_low_humidity,987915346,379,379,379,75,False
24865,2139798,0.011620255743766468,0.9028469042404937,True,212,10046,21,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.026975910810272747,271,transition_low_humidity-0035,transition_low_humidity,1735706818,213,213,213,74,False
25926,2008710,0.012906790925519364,0.9286347954657467,True,197,10145,24,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03686545096106456,374,transition_low_humidity-0036,transition_low_humidity,2068481737,198,198,198,65,False
26262,2307460,0.011381345722136029,0.9344760039177277,True,225,10210,36,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.030558276199804113,312,transition_low_humidity-0037,transition_low_humidity,681050585,226,226,226,82,False
5,40632,0.0001230557196298484,0.00019688915140775743,False,3,10158,2,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.00019688915140775743,2,transition_low_humidity-0038,transition_low_humidity,435377212,4,4,4,1,False
25332,5035500,0.005030682156687519,0.9098401350412074,True,161,10071,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03237017178035945,326,transition_low_humidity-0039,transition_low_humidity,2046335868,500,500,500,426,True
25203,2605540,0.009672850925336015,0.9108349900596422,True,258,10060,25,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02952286282306163,297,transition_low_humidity-0040,transition_low_humidity,1363289380,259,259,259,63,False
25808,2390619,0.010795530362638295,0.9298106473678993,True,236,10087,28,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02825418855953207,285,transition_low_humidity-0041,transition_low_humidity,624741299,237,237,237,77,False
25973,1924320,0.013497235387045814,0.9312796208530806,True,189,10128,35,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.040975513428120065,415,transition_low_humidity-0042,transition_low_humidity,1335434157,190,190,190,75,False
18307,1607746,0.011386748901878779,0.6669337071900661,False,160,9986,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03414780692970158,341,transition_low_humidity-0043,transition_low_humidity,1106076761,161,161,161,68,False
24380,2320232,0.010507569932661906,0.8831116888311169,True,231,10001,29,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0326967303269673,327,transition_low_humidity-0044,transition_low_humidity,1944615568,232,232,232,62,False
23096,1689240,0.013672420733584333,0.8345101939333665,True,167,10055,40,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03610144206862258,363,transition_low_humidity-0045,transition_low_humidity,549680845,168,168,168,68,False
23912,2363160,0.010118654682712978,0.8627684964200477,True,234,10056,29,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02724741447891806,274,transition_low_humidity-0046,transition_low_humidity,2128978352,235,235,235,87,False
24980,2761098,0.009047125455163127,0.9006648804207601,True,273,10077,43,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02649598094671033,267,transition_low_humidity-0047,transition_low_humidity,2010138259,274,274,274,63,False
25388,3227655,0.007865772519057955,0.9176529090004972,True,247,10055,29,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03381402287419195,340,transition_low_humidity-0048,transition_low_humidity,388054582,321,321,321,193,False
198,1592544,0.0001243293748869733,0.007288338658146965,False,30,10016,3,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0014976038338658146,15,transition_low_humidity-0049,transition_low_humidity,353492596,159,159,159,154,False
25156,1770912,0.014205110135342694,0.9067779765454184,True,175,10062,36,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.04263565891472868,429,transition_low_humidity-0050,transition_low_humidity,1144945579,176,176,176,67,False
24880,3357184,0.007410973005947842,0.8942840189873418,True,172,10112,30,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.033524525316455694,339,transition_low_humidity-0051,transition_low_humidity,96444820,332,332,332,249,False
25377,2221713,0.011422267412577592,0.9152491793494479,True,220,10053,40,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0408833184124142,411,transition_low_humidity-0052,transition_low_humidity,641663732,221,221,221,69,False
26351,2373696,0.011101253066947073,0.9413446372239748,True,233,10144,23,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.029869873817034702,303,transition_low_humidity-0053,transition_low_humidity,934363821,234,234,234,68,False
26177,3780355,0.006924481960027563,0.9391218549580661,True,292,10135,24,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.018944252590034533,192,transition_low_humidity-0054,transition_low_humidity,2081713330,373,373,373,188,False
3373,4425836,0.0007621159030745829,0.12097330312284504,False,94,10151,14,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.009161658949857156,93,transition_low_humidity-0055,transition_low_humidity,2131110295,436,436,436,365,False
24794,1866650,0.013282618594808882,0.8908820614469772,True,184,10090,30,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02933597621407334,296,transition_low_humidity-0056,transition_low_humidity,325429549,185,185,185,64,False
25502,2212540,0.011526119301797933,0.9188624838421,True,219,10057,23,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02535547379934374,255,transition_low_humidity-0057,transition_low_humidity,1914862347,220,220,220,66,False
26408,2578862,0.010240175705408045,0.9447453954496208,True,253,10153,40,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0367379099773466,373,transition_low_humidity-0058,transition_low_humidity,195268164,254,254,254,66,False
24736,2769714,0.0089308860048366,0.9032419953829168,True,270,9963,25,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.01917093245006524,191,transition_low_humidity-0059,transition_low_humidity,1607623479,278,278,278,110,False
25390,4391392,0.005781765781783999,0.9128276409849087,True,328,10072,22,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.018665607625099286,188,transition_low_humidity-0060,transition_low_humidity,1816003883,436,436,436,278,False
24522,2272656,0.01079001837497624,0.8870326173428799,True,225,10056,34,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.042263325377883854,425,transition_low_humidity-0061,transition_low_humidity,1912962306,226,226,226,73,False
25005,2452932,0.010193923027625715,0.9059982094897046,True,243,10053,25,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.025564508107032726,257,transition_low_humidity-0062,transition_low_humidity,479786382,244,244,244,77,False
25401,2383035,0.010659096488301682,0.9204375932371954,True,236,10055,57,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.043262058677274985,435,transition_low_humidity-0063,transition_low_humidity,1918662048,237,237,237,67,False
25038,2155986,0.01161324795244496,0.8979450701442403,True,212,10122,22,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02529144437858131,256,transition_low_humidity-0064,transition_low_humidity,249067096,213,213,213,81,False
23886,4794650,0.00498180263418602,0.8613037447988904,True,268,10094,22,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.021299782048741826,215,transition_low_humidity-0065,transition_low_humidity,1114239843,475,475,475,292,False
26278,4120875,0.00637680104346771,0.9377886977886978,True,348,10175,24,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.020933660933660933,213,transition_low_humidity-0066,transition_low_humidity,1008340850,405,405,405,319,False
25922,2383983,0.010873399684477616,0.936077144845412,True,236,10059,38,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03728004771846108,375,transition_low_humidity-0067,transition_low_humidity,678452472,237,237,237,64,False
25487,2770554,0.009199243183854204,0.9252149570085982,True,276,10002,28,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.033593281343731254,336,transition_low_humidity-0068,transition_low_humidity,47489834,277,277,277,74,False
25397,2215404,0.011463823302657213,0.9113285883748518,True,218,10116,31,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03509292210359826,355,transition_low_humidity-0069,transition_low_humidity,1657884073,219,219,219,74,False
0,5073000,0.0,0.0,False,0,10146,0,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0,0,transition_low_humidity-0070,transition_low_humidity,720660405,500,500,500,0,False
25724,1862580,0.013810950402130378,0.9295788637266588,True,184,10068,35,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.037941994437822806,382,transition_low_humidity-0071,transition_low_humidity,1420906742,185,185,185,68,False
25662,1886598,0.013602261849106168,0.9191560682243912,True,185,10143,35,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.030562949817608202,310,transition_low_humidity-0072,transition_low_humidity,880940577,186,186,186,65,False
25753,1795549,0.014342688503627582,0.9332070581198285,True,168,10031,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03937792842189213,395,transition_low_humidity-0073,transition_low_humidity,802423862,179,179,179,105,False
8,669263,1.1953447299492127e-05,0.00030033036339973974,False,4,9989,1,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.00030033036339973974,3,transition_low_humidity-0074,transition_low_humidity,1903305989,67,67,67,65,False
6998,5022500,0.0013933300149328023,0.2389248382279741,False,56,10045,26,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.024390243902439025,245,transition_low_humidity-0075,transition_low_humidity,202865624,500,500,500,495,True
25644,2116543,0.01211598346927041,0.9185346104473191,True,208,10127,26,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.027747605411276785,281,transition_low_humidity-0076,transition_low_humidity,1581873730,209,209,209,97,False
26011,3134187,0.008299121909445735,0.9304939367051168,True,235,10143,39,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.02997140885339643,304,transition_low_humidity-0077,transition_low_humidity,1603718477,309,309,309,192,False
25829,1801098,0.014340696619506545,0.9318226992645597,True,178,10062,39,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0362750944146293,365,transition_low_humidity-0078,transition_low_humidity,816025428,179,179,179,71,False
26299,2048482,0.012838287082825233,0.9424119909279164,True,201,10141,30,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03283699832363672,333,transition_low_humidity-0079,transition_low_humidity,563629665,202,202,202,56,False
19358,1946880,0.009943088428665352,0.7022235576923077,False,194,9984,23,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.030248397435897436,302,transition_low_humidity-0080,transition_low_humidity,11396850,195,195,195,76,False
25462,2192785,0.011611717519045415,0.9140029688273132,True,216,10105,41,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.029886194952993567,302,transition_low_humidity-0081,transition_low_humidity,2011790921,217,217,217,66,False
25464,1903608,0.013376703607045149,0.9192811755361397,True,188,10072,28,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0329626687847498,332,transition_low_humidity-0082,transition_low_humidity,2035237818,189,189,189,79,False
24334,5041500,0.004826738073985917,0.8719627095110583,True,223,10083,38,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.035505305960527624,358,transition_low_humidity-0083,transition_low_humidity,517480368,500,500,500,370,True
24658,2951828,0.008353467749475919,0.8868335146898803,True,291,10109,53,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03303986546641607,334,transition_low_humidity-0084,transition_low_humidity,68528458,292,292,292,73,False
25897,1938459,0.01335958098675288,0.927086412454429,True,190,10149,34,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.03212139127007587,326,transition_low_humidity-0085,transition_low_humidity,263620652,191,191,191,58,False
25226,4867674,0.005182351981665165,0.9110934709267712,True,281,10078,30,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.022226632268307202,224,transition_low_humidity-0086,transition_low_humidity,145261942,483,483,483,430,False
25737,2904768,0.008860260096503404,0.9294070989490383,True,287,10086,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.032322030537378546,326,transition_low_humidity-0087,transition_low_humidity,1784800872,288,288,288,70,False
24812,5062000,0.004901619913077835,0.8885815883050178,True,257,10124,31,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.01935993678387989,196,transition_low_humidity-0088,transition_low_humidity,1915365261,500,500,500,342,True
0,5011500,0.0,0.0,False,0,10023,0,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0,0,transition_low_humidity-0089,transition_low_humidity,329175562,500,500,500,0,False
25578,2109744,0.012123745819397994,0.9169870846889481,True,187,10143,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.028689736764270925,291,transition_low_humidity-0090,transition_low_humidity,1603610770,208,208,208,130,False
24612,4407960,0.005583535240791659,0.885459940652819,True,188,10110,37,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.028090999010880316,284,transition_low_humidity-0091,transition_low_humidity,384975759,436,436,436,385,False
26153,4641830,0.005634200304621238,0.9391218549580661,True,388,10135,26,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.021509620128268375,218,transition_low_humidity-0092,transition_low_humidity,788575316,458,458,458,203,False
32,1654760,1.9338151756145905e-05,0.0011892963330029733,False,11,10090,2,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0004955401387512388,5,transition_low_humidity-0093,transition_low_humidity,1287164742,164,164,164,156,False
24255,1584898,0.015303823968482514,0.877579503539029,True,157,10031,30,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.038081945967500745,382,transition_low_humidity-0094,transition_low_humidity,1546031008,158,158,158,66,False
0,5056500,0.0,0.0,False,0,10113,0,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0,0,transition_low_humidity-0095,transition_low_humidity,1878107680,500,500,500,0,False
23193,3865076,0.006000658201805087,0.8318837714963432,True,317,10118,27,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.021941095078078673,222,transition_low_humidity-0096,transition_low_humidity,96174705,382,382,382,146,False
26193,3231040,0.008106677726057245,0.9419629592948401,True,319,10097,37,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.034861840150539766,352,transition_low_humidity-0097,transition_low_humidity,421840232,320,320,320,69,False
11,1048944,1.0486737137540231e-05,0.000396589331746976,False,6,10086,1,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.000198294665873488,2,transition_low_humidity-0098,transition_low_humidity,602387669,104,104,104,99,False
24218,2116543,0.011442243318467897,0.8682729337414832,True,208,10127,37,0.5,0.01,120,0.25,0.7,True,True,0.35,24.0,120,E,True,0.6,0.030611237286461934,310,transition_low_humidity-0099,transition_low_humidity,666415012,209,209,209,54,False
451,1534764,0.0002938562541211548,0.016430539157811886,False,45,10164,6,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0021645021645021645,22,transition_mid_humidity-0000,transition_mid_humidity,2143248506,151,151,151,119,False
9957,2633540,0.00378084251615696,0.35798203178991017,False,149,10129,20,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.014611511501628986,148,transition_mid_humidity-0001,transition_mid_humidity,1669464176,260,260,260,185,False
14310,4698212,0.0030458395662009293,0.5165641737750446,False,217,10082,21,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.01973814719301726,199,transition_mid_humidity-0002,transition_mid_humidity,688090756,466,466,466,322,False
10837,3101292,0.003494350096669388,0.3961091054953871,False,310,9972,25,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.013036502206177296,130,transition_mid_humidity-0003,transition_mid_humidity,2086981357,311,311,311,94,False
3,50310,5.9630292188431724e-05,9.938382031405287e-05,False,3,10062,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,9.938382031405287e-05,1,transition_mid_humidity-0004,transition_mid_humidity,1072253585,5,5,5,2,False
9491,1462336,0.006490300450785592,0.3430511182108626,False,145,10016,22,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.013079073482428115,131,transition_mid_humidity-0005,transition_mid_humidity,1075333508,146,146,146,71,False
2900,1147854,0.0025264537127544094,0.1031699153376649,False,112,10158,12,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.006005119117936602,61,transition_mid_humidity-0006,transition_mid_humidity,931361182,113,113,113,39,False
6,4137126,1.450282152392748e-06,0.00019868865487780648,False,4,10066,1,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.00019868865487780648,2,transition_mid_humidity-0007,transition_mid_humidity,309017533,411,411,411,408,False
7200,1302255,0.005528871073637652,0.2600297176820208,False,128,10095,21,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.013967310549777118,141,transition_mid_humidity-0008,transition_mid_humidity,2006549627,129,129,129,74,False
8836,1286272,0.0068694646233456065,0.31923574485023387,False,127,10049,26,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.015324907951039905,154,transition_mid_humidity-0009,transition_mid_humidity,29927949,128,128,128,53,False
10196,5027000,0.0020282474636960416,0.3617465685299383,False,134,10054,20,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.015118360851402427,152,transition_mid_humidity-0010,transition_mid_humidity,374260298,500,500,500,474,True
9510,1684402,0.005645920629398445,0.34010052232186855,False,165,10147,22,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.013895732728885385,141,transition_mid_humidity-0011,transition_mid_humidity,493182568,166,166,166,82,False
893,2354700,0.0003792415169660679,0.032035928143712575,False,72,10020,9,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.0038922155688622755,39,transition_mid_humidity-0012,transition_mid_humidity,599786824,235,235,235,170,False
8586,1330428,0.006453562312278454,0.31034824883420975,False,131,10079,19,0.5,0.01,120,0.4,0.7,True,True,0.35,24.0,120,E,True,0.6,0.01627145550153785,164,transition_mid_humidity-0013,transition_mid_humidity,283086056,132,132,132,73,False
